id,entity string
922,concept:city:lafayette
923,concept:agriculturalproduct:stylish
924,concept:insect:art
925,concept:county:cathedral_city
926,concept:date:december_12
927,concept:company:good_morning_america001
928,concept:company:ktrk
929,concept:amphibian:plane
930,concept:ceo:olli_pekka_kallasvuo
931,concept:visualizablething:radcliff
932,concept:university:florida_international
933,concept:company:american_express
934,concept:radiostation:ways
935,concept:school:junipero_serra_high_school
936,concept:sportsteam:belmont_bruins
937,concept:sportsteam:winnipeg_blue_bombers
938,concept:politicianus:john_delaney
939,concept:sportsteam:nuggets
940,concept:politicaloffice:co_chair
941,concept:color:mix
942,concept:company:nation
943,concept:vertebrate:furry_animals
944,concept:county:dupont
945,concept:company:firstgroup
946,concept:sportsgame:weeks_this_summer
947,concept:software:kinect
948,concept:journalist:bill_kurtis
949,concept:blog:brooklyn_paper
950,concept:mldataset:n9
951,concept:city:espoo
952,concept:governmentorganization:energy_office
953,concept:clothing:pinstripe_suit
954,concept:geopoliticallocation:dubai
955,concept:sportsteam:nashville_predators
956,concept:museum:curator
957,concept:director:little
958,concept:visualizablething:pure_water
959,concept:radiostation:wtvz
960,concept:movie:fountainhead
961,concept:profession:texas_system_executive
962,concept:language:cebuano
963,concept:radiostation:ktre
964,concept:county:union_town
965,concept:currency:shillings
966,concept:city:berwyn
967,concept:traditionalgame:spin
968,concept:person:london
969,concept:sportsteam:e__tenn__st__buccaneers
970,concept:householditem:home_office
971,concept:sportsteam:nj_nets
972,concept:company:veritas
973,concept:company:week_inpoverty_me__com
974,concept:professionalorganization:screenwriting_association
975,concept:person:chuck_reed
976,concept:governmentorganization:supreme_court
977,concept:currency:dollar
978,concept:reptile:osprey
979,concept:politician:geraldine_ferraro
980,concept:musicinstrument:six_strings
981,concept:animal:gophers
982,concept:stadiumoreventvenue:madison_square_garden
983,concept:company:index_the_webpage
984,concept:clothing:mini_skirt
985,concept:insect:fleas
986,concept:mammal:siberians
987,concept:hotel:j_w__marriott
988,concept:person:wonderful_people
989,concept:clothing:boot_tops
990,concept:vehicle:technicians
991,concept:mediatype:founder
992,concept:televisionstation:wpan
993,concept:stateorprovince:washington
994,concept:model:o_neill
995,concept:televisionstation:ksnt
996,concept:coach:ken_hatfield
997,concept:product:photoshop_
998,concept:sportsgame:lore
999,concept:city:barberton
1000,concept:retailstore:woodland_hills
1001,concept:politicalparty:council
1002,concept:company:salt_lake_tribune001
1003,concept:clothing:green_tank_top
1004,concept:vegetable:sliced_tomatoes
1005,concept:hotel:landmark
1006,concept:sportsgame:consecutive_months
1007,concept:city:westfield
1008,concept:winery:emblem
1009,concept:televisionstation:wood
1010,concept:journalist:gretchen_morgenson
1011,concept:celebrity:hilary_clinton
1012,concept:clothing:toed_shoes
1013,concept:clothing:denim_pants
1014,concept:personus:joe_dimaggio
1015,concept:mammal:water_buffalo
1016,concept:musicartist:type
1017,concept:geopoliticallocation:el_dorado
1018,concept:location:great_place
1019,concept:male:nominee_john_edwards
1020,concept:professionalorganization:nasscom
1021,concept:ceo:liu_chuanzhi
1022,concept:sportsteam:team_usa
1023,concept:monument:windsor_locks
1024,concept:company:domestic_priority
1025,concept:county:fostoria
1026,concept:televisionstation:david_brower
1027,concept:sportsteam:indians
1028,concept:parlourgame:n3_hours
1029,concept:profession:number
1030,concept:clothing:light_sweater
1031,concept:company:chronicle
1032,concept:airport:airasia
1033,concept:book:blank_slate
1034,concept:zoo:follow
1035,concept:clothing:waterproofs
1036,concept:musicalbum:paradox
1037,concept:city:nuremberg
1038,concept:sportsteam:valdosta_state_blazers
1039,concept:company:kuvn
1040,concept:biotechcompany:guidant
1041,concept:clothing:striped_vest
1042,concept:profession:services_personnel
1043,concept:actor:stone_phillips
1044,concept:militaryconflict:several_weeks
1045,concept:city:kuala_lumpur
1046,concept:park:winter_park
1047,concept:musicsong:content
1048,concept:clothing:long_coat
1049,concept:website:purchase
1050,concept:bank:metropolitan
1051,concept:company:computer_world
1052,concept:university:brooklyn_college
1053,concept:clothing:grey_sweatpants
1054,concept:city:nanning
1055,concept:school:wasilla_high_school
1056,concept:company:microsoft
1057,concept:clothing:sleep_pants
1058,concept:river:windy_city
1059,concept:person:gore
1060,concept:personasia:grasshoppers
1061,concept:website:impacts
1062,concept:island:british_virgin_islands
1063,concept:personcanada:john_f__kennedy
1064,concept:language:maori_language
1065,concept:musician:mark_king
1066,concept:scientificterm:information_the_u_s__department
1067,concept:model:larry_scott
1068,concept:sportsteam:san_diego_toreros
1069,concept:skiarea:pando
1070,concept:stateorprovince:un
1071,concept:hotel:omni_william_penn
1072,concept:televisionstation:wttv
1073,concept:fish:salmon
1074,concept:musicartist:dead_boys
1075,concept:website:blogging
1076,concept:politicsblog:main_page
1077,concept:city:neighborhoods
1078,concept:coach:vulcan_inc
1079,concept:university:lucent_technologies
1080,concept:coach:reference
1081,concept:criminal:become
1082,concept:blog:news___observer
1083,concept:island:round_rock
1084,concept:attraction:new_york_metro_area
1085,concept:city:mn
1086,concept:personcanada:newcomer
1087,concept:personcanada:will_i_am
1088,concept:book:translation
1089,concept:city:colombo
1090,concept:insect:wasps
1091,concept:building:pastoral_life_center
1092,concept:clothing:nike
1093,concept:website:daily_tribune
1094,concept:radiostation:kaal_tv
1095,concept:newspaper:torygraph
1096,concept:professor:carl_hiaasen
1097,concept:musicartist:mars_volta
1098,concept:city:durango
1099,concept:recordlabel:warp_records
1100,concept:company:dupont
1101,concept:clothing:wrap_dresses
1102,concept:city:san_gwann
1103,concept:televisionstation:march_2
1104,concept:website:boards
1105,concept:personus:lastings_milledge
1106,concept:perceptionaction:premiere
1107,concept:city:chicago_northwest
1108,concept:company:about_com
1109,concept:clothing:sleeve_polos
1110,concept:automobilemaker:renault
1111,concept:mollusk:times
1112,concept:vertebrate:lions
1113,concept:coach:los_angeles_kings
1114,concept:musicsong:disputes
1115,concept:physiologicalcondition:bites
1116,concept:city:se
1117,concept:country:tibet
1118,concept:sportsteam:monmouth_college
1119,concept:chemical:solar_water
1120,concept:televisionstation:wjtv
1121,concept:geopoliticallocation:lakeport
1122,concept:shoppingmall:central_park
1123,concept:newspaper:cfo_magazine
1124,concept:geopoliticalorganization:matawan
1125,concept:coach:mike_gundy
1126,concept:company:wbak_tv
1127,concept:person:maharashtra
1128,concept:animal:bigger_pets
1129,concept:bird:chickens
1130,concept:organization:lehman_brothers_holdings_inc__
1131,concept:person:tom_lehman
1132,concept:politician:wall_street
1133,concept:person:truman
1134,concept:person:andrew_kam
1135,concept:skyscraper:hotel_guests
1136,concept:city:burien
1137,concept:stadiumoreventvenue:kay_yeager_coliseum
1138,concept:televisionstation:baltimore_sun
1139,concept:politicsblog:whnt
1140,concept:company:journal_newspaper
1141,concept:retailstore:italian
1142,concept:sportsleague:indy_racing_league
1143,concept:athlete:jason_tyner
1144,concept:geopoliticalorganization:bottom
1145,concept:person:jayson_werth
1146,concept:scientificterm:facs
1147,concept:vertebrate:pet_species
1148,concept:geopoliticallocation:zaragoza
1149,concept:personafrica:home_page
1150,concept:website:galaxy
1151,concept:fish:seals
1152,concept:person:edward_m__liddy
1153,concept:politicaloffice:alumnus
1154,concept:politicsblog:eschaton
1155,concept:university:university_of_minnesota_twin_cities
1156,concept:insect:cicadas
1157,concept:company:healia
1158,concept:sportsteam:wisconsin_whitewater_warhawks
1159,concept:person:real_madrid
1160,concept:personcanada:travel
1161,concept:date:n8_months
1162,concept:company:days_this_weekend
1163,concept:company:women
1164,concept:weatherphenomenon:signal
1165,concept:geopoliticalorganization:dayton
1166,concept:geopoliticallocation:taormina
1167,concept:radiostation:wdbd
1168,concept:island:faroe_islands
1169,concept:language:native_english
1170,concept:professor:helen_greiner
1171,concept:city:zurich
1172,concept:product:outlook_mobile
1173,concept:personaustralia:babe_ruth
1174,concept:company:morning_call001
1175,concept:musician:evan_dando
1176,concept:musicartist:porcupine_tree
1177,concept:room:guide
1178,concept:politicianus:jon_corzine
1179,concept:product:basic_services
1180,concept:professionalorganization:national_action_network
1181,concept:company:interview
1182,concept:stateorprovince:jewish_state
1183,concept:visualizablescene:palm_coast
1184,concept:vehicle:lumberton
1185,concept:company:trump_organization
1186,concept:clothing:mens
1187,concept:politicalparty:democratic_national_committee
1188,concept:televisionstation:trial
1189,concept:room:sale
1190,concept:mountain:mount_kisco
1191,concept:university:dow_chemical_company
1192,concept:stateorprovince:british_columbia
1193,concept:company:copa_airlines
1194,concept:date:services
1195,concept:skiarea:whitefish
1196,concept:attraction:rockefeller_center001
1197,concept:city:west_linn
1198,concept:journalist:charles_e__schumer
1199,concept:geopoliticallocation:ljubljana
1200,concept:journalist:pam_anderson
1201,concept:ceo:millard_drexler
1202,concept:musicartist:white_blood_cells
1203,concept:recordlabel:giant_step
1204,concept:clothing:miniskirt
1205,concept:clothing:rain_jacket
1206,concept:website:topics
1207,concept:personus:adam_lind
1208,concept:journalist:maria_shriver
1209,concept:city:san_fransisco
1210,concept:eventoutcome:call
1211,concept:musicartist:return
1212,concept:invertebrate:noseeums
1213,concept:stadiumoreventvenue:qualcomm_stadium
1214,concept:city:denpasar
1215,concept:personus:gil_mcdougald
1216,concept:animal:pocket_pets
1217,concept:attraction:arkadelphia
1218,concept:sport:nascar
1219,concept:city:boulder_colorado
1220,concept:radiostation:kbli
1221,concept:software:perfect_fit
1222,concept:automobilemaker:luton
1223,concept:blog:roger_ailes
1224,concept:hallwayitem:problem
1225,concept:protein:services_this_site
1226,concept:city:sebastian
1227,concept:geopoliticallocation:role
1228,concept:invertebrate:bloodworms
1229,concept:musician:robert_kraft
1230,concept:blog:good_housekeeping_magazine
1231,concept:hobby:salaries
1232,concept:clothing:khaki
1233,concept:sportsteam:connecticut_huskies
1234,concept:city:sheffield
1235,concept:personus:karim_garcia
1236,concept:economicsector:linkedin
1237,concept:country:seychelles
1238,concept:city:klm
1239,concept:lake:yankeetown
1240,concept:city:east_moline
1241,concept:date:n1993
1242,concept:publication:wsj__new
1243,concept:book:tracks
1244,concept:magazine:lung
1245,concept:bank:paypal_links
1246,concept:organization:new_york_federal_reserve
1247,concept:shoppingmall:way_home
1248,concept:city:kona
1249,concept:politicianus:congratulations
1250,concept:musician:kerry_king
1251,concept:politicsblog:bloomberg_tv
1252,concept:clothing:thongs
1253,concept:televisionstation:wbui
1254,concept:radiostation:wtvg
1255,concept:winery:legacy
1256,concept:sportsteam:queens_college
1257,concept:company:air_indian_airlines
1258,concept:island:desert_hot_springs
1259,concept:clothing:sport_shirts
1260,concept:coach:brian_harrison
1261,concept:book:shelter
1262,concept:blog:kait
1263,concept:profession:hunters
1264,concept:bank:the_chase_manhattan_bank
1265,concept:vegetable:wheat
1266,concept:personus:ken_griffey
